from_account,to_account,amount,timestamp,label,device_id,channel,region
36d55494-f37f-d50d-2e25-b5ee4f11d8dc,5d286aa4-28a3-9779-9c1c-351785d2d0a6,1776.31,2024-02-14 07:00:50,mule_flow,DEV-EADC62FF74F4,web,US-WEST
36d55494-f37f-d50d-2e25-b5ee4f11d8dc,79c2d2e4-9ae1-a991-524f-93ff30307633,1852.23,2024-02-14 07:05:13,mule_flow,DEV-843216DE10E9,mobile,APAC
a974d079-716f-da0a-45a8-882914e286e5,17fc695a-07a0-ca6e-0822-e8f36c031199,322.91,2024-02-14 08:10:00,normal,DEV-E7E65FCE2980,web,LATAM
56ea57b3-beed-10b6-4f6e-274bdedab027,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf,2756.72,2024-02-14 11:27:00,normal,DEV-FBA834A148BA,web,US-EAST
5ca260c9-eb76-07c9-b08a-4895d4ffa666,ebd14d2c-75b2-7455-04cc-3ede6fac1673,806.13,2024-02-14 11:27:00,normal,DEV-F510FAB0509E,web,US-WEST
a0d4de3d-2303-f6c6-d69d-42f1ae4c84ff,23bed01d-43cf-2fde-2493-3b83757750a9,50.9,2024-02-14 11:46:56,normal,DEV-CA39991F2102,web,EU-WEST
5ca260c9-eb76-07c9-b08a-4895d4ffa666,74eff545-3e65-2603-78e3-654bfaf14ff0,772.63,2024-02-14 13:35:00,normal,DEV-CC53D3C5B45D,web,APAC
06b89231-8e86-7f3c-a487-eeabaccb461a,171dabf9-daf4-81a7-fa34-d2e8dd3f7d7e,601.13,2024-02-14 15:48:00,normal,DEV-726377AA2F40,web,US-EAST
3d1a85dd-506e-5a9a-b758-588dab73295b,956b8c0c-a849-9b92-6b52-52e314fcdd54,178.22,2024-02-14 18:22:41,normal,DEV-DBD1B716307D,web,EU-WEST
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,77097749-527e-ecfa-a79a-c9aa9b4e2c24,312.39,2024-02-14 21:24:16,normal,DEV-6E86055C22AD,web,US-EAST
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,da509fed-1d4a-3d81-b3a7-d0e0cb08587d,102.94,2024-02-14 21:29:18,normal,DEV-B66C378AA526,mobile,US-EAST
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,a013ac6e-deda-4e16-1b3d-bd5ce9a1fa6f,14.15,2024-02-14 21:43:14,normal,DEV-F11F35461A1C,mobile,EU-EAST
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,b18753e6-d457-8ad9-a867-a096edd877c8,40.81,2024-02-14 21:46:44,normal,DEV-1BD078612769,mobile,EU-EAST
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,3e896c64-e117-dac3-119c-4ea3e1805081,127.16,2024-02-14 21:49:39,normal,DEV-769FE67D9F00,mobile,EU-EAST
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,62801c45-1043-5a10-98ae-43346c12ace8,14.21,2024-02-14 21:49:48,normal,DEV-5D1276A90F78,mobile,LATAM
8c459ce2-67f4-8ad5-4d0b-0d1a91b0e1d9,ffb8102d-9475-dbc9-9641-8cedd664d264,56.29,2024-02-14 21:53:11,normal,DEV-8D3B56726735,web,LATAM
9458054e-c287-4f06-9050-f7efc1235c91,46685257-bdd6-40fb-0667-1ad11c80317f,97.5,2024-02-15 08:03:00,normal,DEV-AFA229D9525F,web,LATAM
ad9fb00d-4882-d73c-1c63-45ab6e0ed1e8,11e9cdaa-6e69-81a3-5d3d-9e563270e4fa,532.88,2024-02-15 12:04:00,normal,DEV-E94D0A9FFB25,web,EU-WEST
cac5b68c-28f4-9481-a0a0-4dc427209bdf,f6802cdb-77e4-90c7-1d7b-c313cde22f1c,260.99,2024-02-15 13:30:27,normal,DEV-F61ACEC74F48,mobile,LATAM
7e7e7419-a0c1-4035-c5d9-5f51f387e1bd,12a4def0-c4bb-b7a9-d988-68dd9c7c7377,1131.82,2024-02-15 13:43:00,normal,DEV-9203A9B7FB58,web,EU-EAST
284bf962-5744-f596-7422-21676b7a2460,1f15c7b6-7c16-128d-b2c0-8394e17f29e1,202.02,2024-02-15 14:21:00,normal,DEV-EFD1D4ED2401,mobile,EU-WEST
0cbd3c03-9e2a-a4ac-c122-b5b3284c03d2,6a07f213-7129-cec7-9b69-554d7c54535f,1816.45,2024-02-15 14:32:00,normal,DEV-B3D26B2E9570,web,EU-WEST
6a07f213-7129-cec7-9b69-554d7c54535f,79eb4168-1045-56e5-bee3-eb791d181ee9,524.7,2024-02-15 14:33:00,normal,DEV-FE3905F0604A,web,EU-EAST
9082889b-e1cd-e87f-ec95-5f87ae5ec365,bd29ede9-cab4-923b-f448-83858de7ad6c,392.58,2024-02-15 14:48:00,normal,DEV-37C96917E2E2,web,EU-EAST
39c1e262-f76c-8ede-c110-12662408a6dc,bc0a6a5d-6e99-6e3e-e3b1-37fc0a3450fc,430.65,2024-02-15 15:20:43,normal,DEV-61EBA5637759,web,US-EAST
cd5f4822-6966-08aa-ee49-f329c84a7b28,48f1096d-9c4f-fb46-71b7-01aaf836f571,28.75,2024-02-15 15:21:38,normal,DEV-AAD2E4A35A10,web,APAC
287d06ca-6f4c-c69a-4b22-d3081c8eaee9,a561e1e9-17ec-889c-86c1-b6cbe99630f7,205.9,2024-02-15 15:57:32,normal,DEV-AE26D819A8D1,web,LATAM
3a7e8e14-e359-eee1-7399-1a476e191042,c9af18f8-43b9-da13-ec85-6f373bc1a987,1299.07,2024-02-15 18:44:36,normal,DEV-9C83F7B02805,mobile,APAC
1497d658-7010-f719-7e69-5d0d8a3c3b5e,d39e198b-4400-7d5a-e88d-a71926242b40,64.69,2024-02-15 19:51:44,normal,DEV-38B50265A223,web,EU-WEST
3a7e8e14-e359-eee1-7399-1a476e191042,e45b712e-b822-5688-d0a4-44329cd6c852,48.52,2024-02-15 21:04:11,normal,DEV-95802932A211,web,US-WEST
83f4a9a9-48a6-39d0-15b5-2908a8aa7158,093923de-8bab-ce3b-2628-6bfbe767dcea,182.09,2024-02-16 08:59:31,normal,DEV-F236181AF69A,mobile,LATAM
ebd14d2c-75b2-7455-04cc-3ede6fac1673,6502d6a2-ca6a-2224-171e-16cc5da36f1b,859.44,2024-02-16 10:05:00,normal,DEV-E3DBD516F81C,web,LATAM
66132e69-7418-8109-d3d1-bf0f56c438e4,81fb18b3-c9a7-d91f-ef2a-e71357021049,39.68,2024-02-16 10:09:45,normal,DEV-4E3E04612C71,web,US-WEST
284bf962-5744-f596-7422-21676b7a2460,79c2d2e4-9ae1-a991-524f-93ff30307633,517.42,2024-02-16 11:00:00,normal,DEV-958AC7F4E7C7,web,US-WEST
1a85910d-5a05-7c11-4ffc-a6b199b479d4,d39e198b-4400-7d5a-e88d-a71926242b40,1459.05,2024-02-16 12:13:00,normal,DEV-445983125577,web,EU-WEST
f758dce2-0556-daea-67b0-32831d7c0098,c9e48e8c-25c6-1c45-c63d-04ee541c7a86,383.6,2024-02-16 12:40:00,normal,DEV-68B27867340F,mobile,US-WEST
9191b363-4e2d-6645-6dc7-cac7fd72b050,9716108e-f721-69bb-8096-27182051acef,46.01,2024-02-16 13:05:09,normal,DEV-0F142B501AD7,web,EU-WEST
cc3ebdde-5ad5-cf06-364d-7c877cd0129d,341c6494-0d36-6dfc-c28e-bd7071299889,28.34,2024-02-16 13:13:41,normal,DEV-7365A9CD1750,web,EU-EAST
7f54a511-01fa-964e-1eb7-4b5653ffd3a2,1422373f-8622-68d1-6683-e10796c044d0,252.95,2024-02-16 14:00:00,normal,DEV-7E226E71AD1D,web,LATAM
b5122df8-75b1-7a55-d426-2982e43e4288,587ef344-6f3f-920c-98b8-e4cc1bc044fc,82.23,2024-02-16 15:22:51,normal,DEV-6D82F3DEA9DC,mobile,LATAM
64de82e6-e82c-7d7b-06e7-45f988bc539c,39c1e262-f76c-8ede-c110-12662408a6dc,271.23,2024-02-16 16:08:47,normal,DEV-6959785E02EE,web,EU-EAST
78b2b549-3bdb-c09e-acc2-16a01bbc91f7,ce177b4e-0837-b8a3-d261-a7ab3aa2e4f9,18.71,2024-02-16 16:10:47,normal,DEV-B1ECEE3D114E,mobile,APAC
11e9cdaa-6e69-81a3-5d3d-9e563270e4fa,1a84a51a-a9d3-d7c7-ee87-905e4ca415ea,262.67,2024-02-16 16:27:35,normal,DEV-2F9039CA2826,mobile,US-WEST
f758dce2-0556-daea-67b0-32831d7c0098,bdc14f1f-295d-6fbf-430f-801dfad409e2,74.29,2024-02-16 17:27:00,normal,DEV-79C4C2165055,web,EU-WEST
f6802cdb-77e4-90c7-1d7b-c313cde22f1c,9f294a8b-d184-6c39-c476-7556f97be2dd,992.17,2024-02-16 17:33:00,normal,DEV-91656B732C7A,mobile,EU-EAST
8861fe18-58e2-5888-0a83-81bec85aca46,747b6dba-c8fe-3ccd-c8b8-d9c6ed3049cf,48.39,2024-02-16 17:36:43,normal,DEV-CDD8451B6267,mobile,EU-EAST
f206c269-38b7-7c07-80fb-929673b6a09b,aac93316-86e5-2753-7c93-f6cc97d7a560,500.05,2024-02-16 20:38:52,normal,DEV-2FD100B02A82,web,EU-EAST
9716108e-f721-69bb-8096-27182051acef,20ac3703-eb67-146a-77a6-e17cd72b6108,29.71,2024-02-17 08:39:39,normal,DEV-98AB3B1D0181,mobile,LATAM
9716108e-f721-69bb-8096-27182051acef,5304317f-af42-e12f-3838-b3268e944239,18.11,2024-02-17 08:40:39,normal,DEV-C1FD33ECE6B1,mobile,US-EAST
9716108e-f721-69bb-8096-27182051acef,2af43ab7-5e6f-ea07-c453-6f1d41992fdf,62.02,2024-02-17 09:06:46,normal,DEV-78009ACE63CC,web,EU-WEST
9716108e-f721-69bb-8096-27182051acef,9b689c88-3ae9-09fe-cc82-18dac696f5e6,47.93,2024-02-17 09:09:14,normal,DEV-317929EDE760,mobile,EU-EAST
aac93316-86e5-2753-7c93-f6cc97d7a560,89a2688b-12c1-36e0-1998-5f15ff002d4d,347.69,2024-02-17 10:36:00,normal,DEV-3E1262684B43,mobile,LATAM
88575117-6155-4667-2112-507c2cfa55b0,8eb22579-0cdb-1ca4-76ec-bdd68498e113,1714.6,2024-02-17 11:11:00,normal,DEV-B0FEA5A3E252,web,EU-WEST
01902620-59dc-abd0-56fe-bfb9ebe9e207,006ed6e3-6fa1-7735-b572-f3d00b5cea6a,182.85,2024-02-17 11:14:00,normal,DEV-350B6BE74E77,web,EU-EAST
06b89231-8e86-7f3c-a487-eeabaccb461a,c521bf2d-dc45-d539-c03f-3538e4855aa1,385.59,2024-02-17 12:29:00,normal,DEV-70C9CEEF5D5C,web,US-EAST
5ca260c9-eb76-07c9-b08a-4895d4ffa666,ebff8d15-30cb-d755-6232-b17a25074181,2381.04,2024-02-17 12:56:00,normal,DEV-F2DCE739FC11,mobile,EU-WEST
4b943e30-b303-f438-fe21-10d04bbe4aff,877409a9-77d2-1e02-ff01-cf99988c24c9,37.78,2024-02-17 13:12:14,normal,DEV-56F714E1AABD,mobile,US-WEST
284bf962-5744-f596-7422-21676b7a2460,8186a576-11a7-2609-5edd-bbbfa9597663,2124.54,2024-02-17 13:41:00,normal,DEV-002C9BF447C3,web,EU-EAST
b64fa54a-8c61-1654-95da-75c1a21150f9,1497d658-7010-f719-7e69-5d0d8a3c3b5e,24.18,2024-02-17 13:51:02,normal,DEV-835C6F93BE2A,atm,EU-WEST
c6deb2f0-530a-c1c7-b8ba-83684fc77768,62801c45-1043-5a10-98ae-43346c12ace8,360.39,2024-02-17 14:25:00,normal,DEV-5408DDC4C146,web,EU-EAST
47503f1d-c33a-1f6c-1d69-1fba5e187b24,c8dcd19f-3e35-1128-7900-f7f993829b43,58.63,2024-02-17 14:25:00,normal,DEV-F0B73BD6916F,web,US-WEST
134a5a2f-a7cf-705c-c257-cf73c29d782b,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,413.02,2024-02-17 14:54:00,normal,DEV-7E4E455BE7A1,web,EU-EAST
2d06e8cf-3805-f907-6cd6-6193c7468f59,0e5dd462-cbd0-0ef2-530a-37df0bc61066,350.3,2024-02-17 16:46:43,normal,DEV-2F577148C007,mobile,US-WEST
6c9f82b9-f647-8986-a391-7c994c955f6a,f6febc0e-7ecd-dbaf-26f0-5fcffb16e5db,1131.8,2024-02-17 19:11:12,normal,DEV-A5C62E2F2127,mobile,EU-WEST
1a5165ca-3c7c-1d85-25cf-0041d0a643fe,4ab7706e-b773-50ca-eec2-59dc7f95897c,630.94,2024-02-18 10:21:00,normal,DEV-3875EE85FB01,web,EU-WEST
4169b9fc-c3a0-0c6f-2321-d1e1c47104c0,63b4c08b-6b8e-869f-d538-5b0e34f3193c,883.89,2024-02-18 11:19:00,normal,DEV-41E13CF61621,web,US-EAST
f758dce2-0556-daea-67b0-32831d7c0098,006ed6e3-6fa1-7735-b572-f3d00b5cea6a,570.56,2024-02-18 11:41:00,normal,DEV-B4A1709240BC,web,US-EAST
ad9fb00d-4882-d73c-1c63-45ab6e0ed1e8,a4161293-c4c2-e2e3-444e-a7c8c0398710,403.23,2024-02-18 11:55:00,normal,DEV-60FFBE07D0C9,web,US-EAST
1422373f-8622-68d1-6683-e10796c044d0,ad9fb00d-4882-d73c-1c63-45ab6e0ed1e8,421.77,2024-02-18 12:28:00,normal,DEV-69F26A5D69D9,web,EU-EAST
a81fdec3-279c-658a-3676-0ce581e5c9f6,b04d3376-77fc-9703-1fd5-a423706c5c56,1526.07,2024-02-18 12:48:00,normal,DEV-E0991108EEC8,web,US-EAST
1723199d-bf2c-14a0-3a3c-8a71ff574e2b,cc9fd334-9bdf-0377-a149-23c2f920264c,175.15,2024-02-18 13:10:02,normal,DEV-762EE14604DF,mobile,EU-EAST
06b89231-8e86-7f3c-a487-eeabaccb461a,8eb22579-0cdb-1ca4-76ec-bdd68498e113,62.87,2024-02-18 13:29:00,normal,DEV-E66681D9BEAE,web,US-WEST
1a84a51a-a9d3-d7c7-ee87-905e4ca415ea,b3e4110a-45f5-0c52-2e2f-bf77076979d6,274.8,2024-02-18 14:30:46,normal,DEV-24AE53CC6B95,web,US-WEST
ab61a7b1-793b-4c32-2050-04943d114802,49bc473f-ed7b-f656-218a-15368c99a894,45.48,2024-02-18 17:34:22,normal,DEV-D4D3DE1F1619,web,APAC
06cb0fb3-9a1d-e644-815e-f6d13b8faa18,ef04e57d-cdcc-c33a-a943-4aa096fc734d,215.62,2024-02-18 19:13:30,normal,DEV-D7936F8FD55C,web,APAC
8db06746-7927-9973-5e78-1fd794e0d3ba,67814c1f-cc53-0e36-addc-3e13ab3b4d37,406.88,2024-02-18 19:29:38,normal,DEV-BE3FB552F386,web,EU-WEST
46d483f3-d450-281c-6c6f-7633a2607723,6f81cf4f-7701-f7bb-7bc6-7e1fc64ee6e3,44.23,2024-02-18 20:46:48,normal,DEV-E398E23DDFAA,mobile,US-EAST
7b3a4e3e-7c52-fa17-680a-c07a2a935d62,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,62.58,2024-02-18 21:47:56,normal,DEV-05BBA7540837,mobile,US-WEST
7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,ba0266ef-be05-5787-965b-efdf6b4be411,166.75,2024-02-19 08:24:22,normal,DEV-7C3C0A1BEBD3,web,APAC
db52ca58-0500-0bc6-b20d-cb6ef2311f17,9191b363-4e2d-6645-6dc7-cac7fd72b050,21.42,2024-02-19 10:39:40,normal,DEV-FAE93BF85406,mobile,EU-WEST
db52ca58-0500-0bc6-b20d-cb6ef2311f17,0a2c827e-9832-6856-9434-0a033f07f814,82.34,2024-02-19 10:49:38,normal,DEV-319A8D41CB4C,web,APAC
db52ca58-0500-0bc6-b20d-cb6ef2311f17,3170f437-a8f7-ef5a-060e-df5b39118497,115.98,2024-02-19 10:58:21,normal,DEV-7434E212F7E1,mobile,EU-EAST
db52ca58-0500-0bc6-b20d-cb6ef2311f17,474ebc19-2ef9-1276-6c00-6f6123e2fcb4,108.53,2024-02-19 10:59:37,normal,DEV-AD90D900B745,mobile,LATAM
db52ca58-0500-0bc6-b20d-cb6ef2311f17,90164161-cfa7-01cd-2631-d00b26d794d3,220.04,2024-02-19 11:03:08,normal,DEV-6829FEBF4C56,mobile,LATAM
db52ca58-0500-0bc6-b20d-cb6ef2311f17,a5cc8bf7-38ab-854c-9c2e-58deea4e3617,80.87,2024-02-19 11:03:27,normal,DEV-20D49691F45D,web,US-EAST
db52ca58-0500-0bc6-b20d-cb6ef2311f17,0267deb3-aab6-12c9-415d-174a75a66981,99.89,2024-02-19 11:04:11,normal,DEV-FBF83232BE72,web,EU-EAST
1825bc54-30be-b45f-6835-14f2ceb81f9d,97fa7f04-8363-9007-5cae-9610c72c1fe3,339.86,2024-02-19 12:06:14,normal,DEV-0B290A5AC47D,mobile,APAC
b18753e6-d457-8ad9-a867-a096edd877c8,d0243d72-3748-967f-961d-33ba350843f0,1206.41,2024-02-19 12:10:00,normal,DEV-022704741EBC,atm,EU-WEST
1422373f-8622-68d1-6683-e10796c044d0,8bcf53a1-bc10-fa52-bf5d-2fdf89c8d2ab,198.11,2024-02-19 12:20:00,normal,DEV-CF708D394846,web,EU-WEST
fc04a168-652f-fb49-3873-e57f0ba078e8,9261549d-3d22-5c30-b28f-41defb140bc3,1562.32,2024-02-19 12:35:00,normal,DEV-26CFF587A482,web,US-EAST
46685257-bdd6-40fb-0667-1ad11c80317f,13a4a492-497d-e16d-d4ea-120a5e659654,76825.88,2024-02-19 12:46:23,mule_flow,DEV-BFB49CF148BD,web,EU-EAST
bdf66ba5-dc9c-96de-65a6-74c212738a23,eb6c1016-cee6-24d0-9dac-6e8345241ea6,167.06,2024-02-19 12:49:00,normal,DEV-4A8C086C030F,web,APAC
13a4a492-497d-e16d-d4ea-120a5e659654,0a0537f0-2c2c-d22b-a568-95c6812a1f9b,10982.74,2024-02-19 12:54:41,mule_flow,DEV-D5D623604CCF,web,US-WEST
13a4a492-497d-e16d-d4ea-120a5e659654,598ddaec-eaaf-e543-2434-a678a9e27ba9,11009.39,2024-02-19 13:03:48,mule_flow,DEV-6F64D840EFBD,web,US-EAST
13a4a492-497d-e16d-d4ea-120a5e659654,b89f72f3-2a60-c652-e714-7668cf1d7d3a,10959.41,2024-02-19 13:12:54,mule_flow,DEV-0311F79C539A,mobile,US-WEST
13a4a492-497d-e16d-d4ea-120a5e659654,cbdc4318-4d85-a3d2-a1a2-748571348c2a,11021.81,2024-02-19 13:20:58,mule_flow,DEV-FE29A5FAFC31,mobile,EU-EAST
13a4a492-497d-e16d-d4ea-120a5e659654,c42cbc39-e05b-46c5-5636-3094a97431db,10952.22,2024-02-19 13:25:27,mule_flow,DEV-A98A9478259F,web,EU-WEST
13a4a492-497d-e16d-d4ea-120a5e659654,ca0ac6ac-0d67-d38e-990f-0c5badcc3daf,10983.64,2024-02-19 13:31:53,mule_flow,DEV-AC955023AF5C,mobile,US-WEST
13a4a492-497d-e16d-d4ea-120a5e659654,7674456f-626d-719d-81cf-325298159d6c,10996.289999999999,2024-02-19 13:39:52,mule_flow,DEV-298CD2C494E1,mobile,EU-EAST
0d2b91ef-b897-6ec5-ea74-bb18de3b496f,df0f06cb-cb9b-c326-d20e-ac174e20fd1a,773.47,2024-02-19 14:33:00,normal,DEV-D3A32C3126C0,web,LATAM
7f54a511-01fa-964e-1eb7-4b5653ffd3a2,9be578c7-81f6-31d4-a392-31a7d777a477,892.05,2024-02-19 15:05:00,normal,DEV-27BDA3A941C1,web,US-EAST
39c1e262-f76c-8ede-c110-12662408a6dc,945ef2e4-088a-93ec-70d9-c9f8c9e26074,471.46,2024-02-19 17:10:55,normal,DEV-B106067B0C70,mobile,EU-WEST
6694c343-10ba-58e3-d276-2bdc1d34d08e,5d286aa4-28a3-9779-9c1c-351785d2d0a6,26.98,2024-02-19 19:17:45,normal,DEV-00C8A210DD25,mobile,APAC
9ad620ab-4821-2ddb-45b8-9cd927cb6f2a,ee0caeb5-ecfe-db99-2790-cebdbfddc3d9,15.6,2024-02-19 19:25:34,normal,DEV-4F8CC5ECD23E,web,EU-WEST
a85c6e4a-004b-6fab-fcf5-6188d32e6dcd,bf1e8366-4b8e-63d4-ce76-07adf7a67b94,21.19,2024-02-19 20:12:53,normal,DEV-462332F8DBAB,mobile,EU-EAST
c9776598-203c-8c25-fd23-5def3e5a87e3,afffcfd2-341e-f40b-57c7-00aab7b56ea7,70.32,2024-02-19 20:16:52,normal,DEV-C4A5F97F4994,web,EU-EAST
0964fbbf-8cd3-21b0-c2b0-1cfdd045dd1c,2d06e8cf-3805-f907-6cd6-6193c7468f59,203.08,2024-02-19 21:56:12,normal,DEV-242BC7D0B0D1,web,EU-EAST
638c254c-076e-2bba-7c53-08bf6f92f25e,14dd5061-5557-36f8-267e-ddcedf8f4197,102.67,2024-02-20 08:25:10,normal,DEV-9B587C8D8AEF,web,EU-EAST
a092f52a-d4a0-57a7-b0cc-1b3b9793b9b4,0a4c9f7f-9384-ec2b-44fe-acaed248a9a7,162.1,2024-02-20 08:53:16,normal,DEV-E290C993F819,mobile,US-EAST
aac93316-86e5-2753-7c93-f6cc97d7a560,006ed6e3-6fa1-7735-b572-f3d00b5cea6a,977.11,2024-02-20 09:17:00,normal,DEV-8F7A3E792193,mobile,EU-EAST
06b89231-8e86-7f3c-a487-eeabaccb461a,4ca9cf07-b1aa-0f6a-2a96-e1e27194eae2,474.43,2024-02-20 10:04:00,normal,DEV-553407308155,web,APAC
47503f1d-c33a-1f6c-1d69-1fba5e187b24,598ddaec-eaaf-e543-2434-a678a9e27ba9,69.23,2024-02-20 10:05:00,normal,DEV-845D86A6D4BA,web,EU-EAST
ab61a7b1-793b-4c32-2050-04943d114802,e623a689-5d59-cd2a-4eea-04e70ab54bde,210.35,2024-02-20 10:45:38,normal,DEV-88675714FC0B,mobile,US-EAST
9458054e-c287-4f06-9050-f7efc1235c91,0d2b91ef-b897-6ec5-ea74-bb18de3b496f,355.68,2024-02-20 12:04:00,normal,DEV-32F4F473DB44,web,LATAM
a81fdec3-279c-658a-3676-0ce581e5c9f6,47503f1d-c33a-1f6c-1d69-1fba5e187b24,603.83,2024-02-20 13:24:00,normal,DEV-2A5E02C27EE1,mobile,EU-WEST
b3e4110a-45f5-0c52-2e2f-bf77076979d6,0ef8c2d6-f7fd-5646-37bb-3eec4bf50b52,1415.99,2024-02-20 14:32:00,normal,DEV-2140570EAAEE,web,APAC
ebd14d2c-75b2-7455-04cc-3ede6fac1673,c6deb2f0-530a-c1c7-b8ba-83684fc77768,1319.32,2024-02-20 14:35:00,normal,DEV-495FA8CB1211,web,EU-EAST
b3e4110a-45f5-0c52-2e2f-bf77076979d6,1238d630-743b-65a2-dc0f-2fcfb3f6fe0d,568.31,2024-02-20 14:51:00,normal,DEV-545EDB9A437A,web,LATAM
1ee34dc4-3b04-8a8b-405b-fdc94e7ed827,398d1ca6-8b68-70b5-1d61-fac36cd5e859,220.0,2024-02-20 15:22:22,normal,DEV-2D0F640933EC,atm,US-WEST
a8e56e0c-20de-435d-2031-d750c40db9b4,c3e15a85-d46e-f104-1190-6f5034885a46,19.29,2024-02-20 15:27:24,normal,DEV-1004CBC72F1A,web,APAC
ce7ae7f6-3982-0cff-4f77-a665ac3c5640,5230dfbd-5553-b2fe-6889-803e5913f9d3,85.22,2024-02-20 16:28:05,normal,DEV-370996E15645,web,EU-WEST
54c63cd8-8945-6f27-d7fa-2d8dfb2ca025,d8e88ebb-7a9e-8eef-ffa3-61be0f9240e1,31.66,2024-02-20 18:34:21,normal,DEV-18ABDF7AD7B0,mobile,LATAM
54c63cd8-8945-6f27-d7fa-2d8dfb2ca025,3e49fd09-1b19-d8b8-d830-20816fcc57dd,21.72,2024-02-20 18:42:36,normal,DEV-34F1E3B89773,web,APAC
54c63cd8-8945-6f27-d7fa-2d8dfb2ca025,3985fb62-17dc-8eff-6872-13f98d605936,72.03,2024-02-20 18:43:11,normal,DEV-8D9B5AF380A4,web,EU-EAST
54c63cd8-8945-6f27-d7fa-2d8dfb2ca025,747b6dba-c8fe-3ccd-c8b8-d9c6ed3049cf,73.14,2024-02-20 18:48:26,normal,DEV-7517D298345C,web,US-EAST
9ad620ab-4821-2ddb-45b8-9cd927cb6f2a,f143262f-dc5c-0eed-8da0-365bf89897b9,42.85,2024-02-20 18:56:45,normal,DEV-CB0C9569F8CB,web,EU-WEST
54c63cd8-8945-6f27-d7fa-2d8dfb2ca025,ee0caeb5-ecfe-db99-2790-cebdbfddc3d9,112.9,2024-02-20 19:02:30,normal,DEV-C46E9086B124,web,US-WEST
b04d3376-77fc-9703-1fd5-a423706c5c56,0a4c9f7f-9384-ec2b-44fe-acaed248a9a7,57.42,2024-02-20 19:12:08,normal,DEV-39C27310453D,web,US-WEST
47229389-571a-a876-6c30-7511b2b9437a,709b7d97-464c-04af-3d3f-3799a07295e9,194.18,2024-02-20 20:36:26,normal,DEV-F7A89BD39476,mobile,EU-EAST
47229389-571a-a876-6c30-7511b2b9437a,c8dcd19f-3e35-1128-7900-f7f993829b43,24.51,2024-02-20 20:40:53,normal,DEV-E9CD2127130E,mobile,US-WEST
47229389-571a-a876-6c30-7511b2b9437a,77097749-527e-ecfa-a79a-c9aa9b4e2c24,32.97,2024-02-20 20:42:06,normal,DEV-AFD1DDE2134C,atm,EU-EAST
47229389-571a-a876-6c30-7511b2b9437a,1bac27a7-b386-f7a4-c991-603f28c13091,104.94,2024-02-20 20:52:51,normal,DEV-9B181D7B8363,web,LATAM
47229389-571a-a876-6c30-7511b2b9437a,2d06e8cf-3805-f907-6cd6-6193c7468f59,26.0,2024-02-20 21:01:33,normal,DEV-C28C8776B75F,mobile,US-EAST
1f4a8ca1-ab85-fd59-5463-adc78fca7b6a,3985c3cf-3f76-be1d-1efa-21977394988f,773.88,2024-02-21 08:33:00,normal,DEV-A431C965AFA7,web,APAC
ab05347f-d556-b37d-8f08-81ee8011316b,295b4715-c333-e861-5fb8-d16c2720797d,280.6,2024-02-21 10:36:00,normal,DEV-A519D738D6ED,web,EU-WEST
839fbc50-1223-b513-5496-f63cdc1110c1,9261549d-3d22-5c30-b28f-41defb140bc3,6.61,2024-02-21 12:45:18,normal,DEV-F554F9A55CF2,mobile,APAC
287d06ca-6f4c-c69a-4b22-d3081c8eaee9,c521bf2d-dc45-d539-c03f-3538e4855aa1,226.18,2024-02-21 14:27:17,normal,DEV-72620C994EC1,mobile,US-EAST
5cb85aed-f5f6-2c97-6efb-63b11b049863,53cd6268-610c-f373-4299-9aa40cdf742b,421.24,2024-02-21 14:36:57,normal,DEV-DCC550FE8199,web,US-WEST
f758dce2-0556-daea-67b0-32831d7c0098,81e0d489-5a18-e2a3-0e61-4bcd97674900,242.26,2024-02-21 14:49:00,normal,DEV-070A0F37649D,mobile,US-WEST
b64fa54a-8c61-1654-95da-75c1a21150f9,04aac1b7-5ca0-c428-822c-4d326c645c15,52.08,2024-02-21 19:12:04,normal,DEV-F3954EA12BD9,web,LATAM
6651529e-8268-690b-a438-25b559e4b671,4ca9cf07-b1aa-0f6a-2a96-e1e27194eae2,7.39,2024-02-21 19:36:59,normal,DEV-93ACDE03A536,mobile,US-EAST
9458054e-c287-4f06-9050-f7efc1235c91,f6febc0e-7ecd-dbaf-26f0-5fcffb16e5db,451.49,2024-02-22 09:32:00,normal,DEV-A6FFC133EF02,mobile,EU-EAST
1422373f-8622-68d1-6683-e10796c044d0,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,441.1,2024-02-22 12:06:00,normal,DEV-6C9E63A6B06F,web,APAC
cfd01cbd-5f65-c8ce-bd21-bc11be9d61ee,78308930-1327-f1bc-2784-378ff84f16b3,378.39,2024-02-22 13:45:53,normal,DEV-8896CE926059,web,EU-EAST
